Id,SalePrice
2733,138234.36695443987
2734,136479.76784553548
2735,125291.27886870952
2736,121915.49744629627
2737,92506.13668602506
2738,86327.15648677686
2739,136236.75948161373
2740,120321.05150327279
2741,110594.112772766
2742,154519.59315721583
2743,129523.50604062967
2744,126946.51065361989
2745,137169.80384409273
2746,111444.81539828112
2747,149346.326932814
2748,104918.09507556062
2749,98914.78957223802
2750,111021.15962816201
2751,100696.05188953341
2752,195047.43929527854
2753,133870.7608822803
2754,205843.02035303452
2755,125974.24086633237
2756,58593.35365463862
2757,56379.52600314934
2758,61622.69068352146
2759,129456.50896332928
2760,106891.5518737394
2761,117976.45513006349
2762,117569.38538357618
2763,162794.73420053962
2764,155150.94972442422
2765,238266.71132662398
2766,111527.9695060332
2767,35075.28500607119
2768,77513.73697771385
2769,91186.26475844833
2770,136843.81577578044
2771,83327.28568994674
2772,105188.8354983569
2773,135374.79722635375
2774,126790.62149574797
2775,94448.00478871645
2776,143929.97898704652
2777,131901.81871608106
2778,109854.45972483829
2779,71875.7459687342
2780,90421.56745212292
2781,57192.66166706846
2782,52100.56154403194
2783,66872.46989665247
2784,103697.93469001388
2785,115044.69331106916
2786,38018.98528187102
2787,110842.84741327076
2788,27719.1271635753
2789,171463.67390633986
2790,75293.51034432137
2791,81468.9037797413
2792,44533.61498952769
2793,159850.94972778234
2794,65781.49688898303
2795,104025.3179116805
2796,57759.50089276706
2797,182560.06691921232
2798,75424.21904049806
2799,83394.8255664629
2800,68594.5203474995
2801,90814.44498330116
2802,117050.45965145493
2803,115712.16161621868
2804,132016.9524480586
2805,93106.70455084315
2806,58066.095281586284
2807,127955.93118431992
2808,116276.74050012857
2809,99213.6546729426
2810,104452.10319073923
2811,142913.2265402951
2812,127520.5544958596
2813,98202.48455065653
2814,103157.7956225569
2815,72687.73112018697
2816,228173.79819825897
2817,140564.2194475422
2818,106958.51594898597
2819,161993.37751413
2820,101582.24272540162
2821,74900.02491323836
2822,170394.9706276024
2823,254074.0128764995
2824,138676.70595419843
2825,127328.4722493254
2826,110874.20035389985
2827,116256.8872751325
2828,213133.2731181188
2829,180071.63497449702
2830,202260.31193198607
2831,167304.41352909853
2832,212865.15965768328
2833,241633.56474376918
2834,188201.52175806992
2835,188907.2279196163
2836,176680.02500963988
2837,166568.23885532
2838,119256.66937379178
2839,153851.28826277872
2840,173432.57119277748
2841,182978.99113350877
2842,201355.60803805973
2843,132423.94473449636
2844,177655.1339301009
2845,107633.62656247301
2846,183636.72064232052
2847,176831.75546907153
2848,204686.50967134783
2849,181916.38165137998
2850,250075.66778222832
2851,205347.80669121293
2852,221489.88195490724
2853,203615.1550175859
2854,142100.5803322656
2855,189740.2301292555
2856,181536.02820191951
2857,165997.4621835611
2858,181736.20120936766
2859,99226.23263319649
2860,147537.83034845878
2861,104635.32037554431
2862,161004.347588678
2863,111935.57064520754
2864,194492.73665768665
2865,112591.04511883226
2866,134688.75825121373
2867,51922.362557460656
2868,108246.5443441059
2869,110094.05705384683
2870,111950.31273177787
2871,74678.29703040865
2872,7126.1319166693065
2873,74265.68927758455
2874,124328.79232983099
2875,130201.99928535789
2876,153282.4531966079
2877,124748.18230662512
2878,173017.58195830695
2879,101184.60211037946
2880,75185.82534058939
2881,147514.14249513822
2882,158595.73133543355
2883,186181.2247753625
2884,201392.42933979028
2885,189018.63519093927
2886,203043.95948915178
2887,80666.77389383216
2888,117281.30481705713
2889,35098.84566362709
2890,28627.13271428687
2891,112229.92310226016
2892,28701.7519527705
2893,50162.15303308827
2894,36894.51348679791
2895,251759.49368156394
2896,228219.75729993705
2897,166846.92329416785
2898,116444.60848103304
2899,176015.00608480247
2900,142443.85184238406
2901,228444.3899530255
2902,192219.27096291492
2903,276965.4836983169
2904,294048.48460291896
2905,74804.12323879842
2906,163104.32434180766
2907,64995.44704829193
2908,99419.00024946113
2909,109539.49903802929
2910,53440.03419393976
2911,36848.65515875946
2912,128257.4871672123
2913,46391.06284698227
2914,49739.34968396426
2915,61405.49661964373
2916,49649.33275189597
2917,146148.11055813835
2918,101198.56116462426
2919,199670.9445804479
